player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
Random4,25,3,22,10,2,0,7,False
Random1,25,4,-15,26,6,0,5,False
Random2,25,4,44,0,2,0,7,False
Random3,25,4,39,-10,1,0,6,False
Random4,25,4,48,-10,2,0,7,False
Random1,25,5,3,18,4,0,5,False
Random2,25,5,38,-6,1,0,7,False
Random3,25,5,43,4,3,0,6,False
Random4,25,5,48,4,2,0,7,False
Random1,25,6,17,14,4,0,5,False
Random2,25,6,42,4,3,0,7,False
Random3,25,6,41,-2,1,0,6,False
Random4,25,6,48,-2,2,0,7,False
Random1,25,7,21,4,3,0,5,False
Random2,25,7,51,9,4,0,7,False
Random3,25,7,44,3,2,0,6,False
Random4,25,7,48,3,1,0,7,False
Random1,25,8,22,1,2,0,5,False
Random2,25,8,51,0,1,0,7,False
Random3,25,8,48,4,3,0,6,False
Random4,25,8,59,4,4,0,7,False
Random1,25,9,23,1,2,0,5,False
Random2,25,9,52,1,2,0,7,False
Random3,25,9,64,16,4,0,6,False
Random4,25,9,57,16,1,0,7,False
Random1,25,10,36,13,4,0,5,False
Random2,25,10,55,3,2,0,7,False
Random3,25,10,67,3,2,0,6,False
Random4,25,10,54,3,1,0,7,False
Random1,25,11,36,0,1,0,5,False
Random2,25,11,55,0,1,0,7,False
Random3,25,11,74,7,3,0,6,False
Random4,25,11,63,7,4,0,7,False
Random1,25,12,53,17,4,0,5,False
Random2,25,12,46,-9,1,0,7,False
Random3,25,12,74,0,2,0,6,False
Random4,25,12,71,0,3,0,7,False
Random1,25,13,53,0,2,0,5,False
Random2,25,13,40,-6,1,0,7,False
Random3,25,13,96,22,4,0,6,False
Random4,25,13,71,22,2,0,7,False
Random1,25,13,55,2,1,0,5,True
Random2,25,13,42,2,1,0,8,True
Random3,25,13,100,4,3,0,6,True
Random4,25,13,79,4,4,0,7,True
Random1,26,1,-2,-2,1,0,5,False
Random2,26,1,5,5,3,0,8,False
Random3,26,1,13,13,4,0,6,False
Random4,26,1,0,13,2,0,7,False
Random1,26,2,-7,-5,1,0,5,False
Random2,26,2,5,0,2,0,8,False
Random3,26,2,18,5,3,0,6,False
Random4,26,2,16,5,4,0,7,False
Random1,26,3,10,17,4,0,5,False
Random2,26,3,-5,-10,1,0,8,False
Random3,26,3,27,9,3,0,6,False
Random4,26,3,16,9,2,0,7,False
Random1,26,4,15,5,3,0,5,False
Random2,26,4,-11,-6,1,0,8,False
Random3,26,4,40,13,4,0,6,False
Random4,26,4,20,13,2,0,7,False
Random1,26,5,25,10,4,0,5,False
Random2,26,5,-10,1,1,0,8,False
Random3,26,5,41,1,1,0,6,False
Random4,26,5,24,1,3,0,7,False
Random1,26,6,25,0,2,0,5,False
Random2,26,6,4,14,4,0,8,False
Random3,26,6,51,10,3,0,6,False
Random4,26,6,16,10,1,0,7,False
Random1,26,7,16,-9,1,0,5,False
Random2,26,7,4,0,2,0,8,False
Random3,26,7,71,20,4,0,6,False
Random4,26,7,21,20,3,0,7,False
Random1,26,8,16,0,2,0,5,False
Random2,26,8,19,15,4,0,8,False
Random3,26,8,77,6,3,0,6,False
Random4,26,8,16,6,1,0,7,False
Random1,26,9,21,5,3,0,5,False
Random2,26,9,36,17,4,0,8,False
Random3,26,9,81,4,2,0,6,False
Random4,26,9,6,4,1,0,7,False
Random1,26,10,11,-10,1,0,5,False
Random2,26,10,44,8,3,0,8,False
Random3,26,10,99,18,4,0,6,False
Random4,26,10,6,18,2,0,7,False
Random1,26,10,11,0,2,0,5,True
Random2,26,10,38,-6,1,0,8,True
Random3,26,10,119,20,4,0,6,True
Random4,26,10,8,20,3,0,8,True
Random1,27,1,0,0,1,0,5,False
Random2,27,1,0,0,1,0,8,False
Random3,27,1,7,7,3,0,6,False
Random4,27,1,9,7,4,0,8,False
Random1,27,2,24,24,4,0,5,False
Random2,27,2,-9,-9,1,0,8,False
Random3,27,2,7,0,2,0,6,False
Random4,27,2,10,0,3,0,8,False
Random1,27,3,25,1,2,0,5,False
Random2,27,3,-6,3,3,0,8,False
Random3,27,3,21,14,4,0,6,False
Random4,27,3,8,14,1,0,8,False
Random1,27,4,35,10,4,0,5,False
Random2,27,4,-4,2,2,0,8,False
Random3,27,4,21,0,1,0,6,False
Random4,27,4,12,0,3,0,8,False
Random1,27,5,38,3,2,0,5,False
Random2,27,5,-14,-10,1,0,8,False
Random3,27,5,25,4,3,0,6,False
Random4,27,5,31,4,4,0,8,False
Random1,27,6,42,4,3,0,5,False
Random2,27,6,7,21,4,0,8,False
Random3,27,6,26,1,2,0,6,False
Random4,27,6,21,1,1,0,8,False
Random1,27,7,47,5,3,0,5,False
Random2,27,7,-3,-10,1,0,8,False
Random3,27,7,30,4,2,0,6,False
Random4,27,7,38,4,4,0,8,False
Random1,27,8,47,0,2,0,5,False
Random2,27,8,-10,-7,1,0,8,False
Random3,27,8,39,9,3,0,6,False
Random4,27,8,52,9,4,0,8,False
Random1,27,9,54,7,3,0,5,False
Random2,27,9,-9,1,1,0,8,False
Random3,27,9,46,7,3,0,6,False
Random4,27,9,53,7,1,0,8,False
Random1,27,10,67,13,4,0,5,False
Random2,27,10,-9,0,2,0,8,False
Random3,27,10,43,-3,1,0,6,False
Random4,27,10,59,-3,3,0,8,False
Random1,27,11,80,13,4,0,5,False
Random2,27,11,-19,-10,1,0,8,False
Random3,27,11,44,1,2,0,6,False
Random4,27,11,71,1,3,0,8,False
Random1,27,12,86,6,3,0,5,False
Random2,27,12,-12,7,4,0,8,False
Random3,27,12,44,0,1,0,6,False
Random4,27,12,74,0,2,0,8,False
Random1,27,13,87,1,2,0,5,False
Random2,27,13,-12,0,1,0,8,False
Random3,27,13,45,1,2,0,6,False
Random4,27,13,88,1,4,0,8,False
Random1,27,13,113,0,2,0,5,True
Random2,27,13,14,0,2,0,9,True
Random3,27,13,61,-10,1,0,6,True
Random4,27,13,88,-10,6,0,8,True
Random1,28,1,2,2,3,0,5,False
Random2,28,1,1,1,2,0,9,False
Random3,28,1,16,16,4,0,6,False
Random4,28,1,-3,16,1,0,8,False
Random1,28,2,2,0,2,0,5,False
Random2,28,2,-5,-6,1,0,9,False
Random3,28,2,36,20,4,0,6,False
Random4,28,2,-1,20,3,0,8,False
Random1,28,3,12,10,4,0,5,False
Random2,28,3,-3,2,2,0,9,False
Random3,28,3,36,0,1,0,6,False
Random4,28,3,3,0,3,0,8,False
Random1,28,4,16,4,3,0,5,False
Random2,28,4,-4,-1,1,0,9,False
Random3,28,4,36,0,2,0,6,False
Random4,28,4,16,0,4,0,8,False
Random1,28,5,20,4,3,0,5,False
Random2,28,5,-14,-10,1,0,9,False
Random3,28,5,36,0,2,0,6,False
Random4,28,5,38,0,4,0,8,False
Random1,28,6,21,1,2,0,5,False
Random2,28,6,-7,7,3,0,9,False
Random3,28,6,36,0,1,0,6,False
Random4,28,6,46,0,4,0,8,False
Random1,28,7,24,3,3,0,5,False
Random2,28,7,5,12,4,0,9,False
Random3,28,7,37,1,2,0,6,False
Random4,28,7,46,1,1,0,8,False
Random1,28,8,19,-5,1,0,5,False
Random2,28,8,5,0,2,0,9,False
Random3,28,8,41,4,3,0,6,False
Random4,28,8,63,4,4,0,8,False
Random1,28,9,19,0,1,0,5,False
Random2,28,9,11,6,3,0,9,False
Random3,28,9,43,2,2,0,6,False
Random4,28,9,71,2,4,0,8,False
Random1,28,10,22,3,2,0,5,False
Random2,28,10,11,0,1,0,9,False
Random3,28,10,50,7,4,0,6,False
Random4,28,10,77,7,3,0,8,False
Random1,28,11,22,0,1,0,5,False
Random2,28,11,11,0,1,0,9,False
Random3,28,11,60,10,4,0,6,False
Random4,28,11,83,10,3,0,8,False
Random1,28,12,16,-6,1,0,5,False
Random2,28,12,16,5,3,0,9,False
Random3,28,12,77,17,4,0,6,False
Random4,28,12,83,17,2,0,8,False
Random1,28,13,6,-10,1,0,5,False
Random2,28,13,20,4,3,0,9,False
Random3,28,13,99,22,4,0,6,False
Random4,28,13,83,22,2,0,8,False
Random1,28,13,9,3,3,0,6,True
Random2,28,13,18,-2,1,0,9,True
Random3,28,13,114,15,4,0,6,True
Random4,28,13,83,15,2,0,8,True
Random1,29,1,4,4,2,0,6,False
Random2,29,1,0,0,1,0,9,False
Random3,29,1,6,6,3,0,6,False
Random4,29,1,6,6,3,0,8,False
Random1,29,2,-3,-7,1,0,6,False
Random2,29,2,4,4,3,0,9,False
Random3,29,2,23,17,4,0,6,False
Random4,29,2,8,17,2,0,8,False
Random1,29,3,19,22,4,0,6,False
Random2,29,3,-6,-10,1,0,9,False
Random3,29,3,23,0,2,0,6,False
Random4,29,3,12,0,3,0,8,False
Random1,29,4,20,1,2,0,6,False
Random2,29,4,-2,4,3,0,9,False
Random3,29,4,40,17,4,0,6,False
Random4,29,4,6,17,1,0,8,False
Random1,29,5,41,21,4,0,6,False
Random2,29,5,-11,-9,1,0,9,False
Random3,29,5,44,4,3,0,6,False
Random4,29,5,6,4,2,0,8,False
Random1,29,6,31,-10,1,0,6,False
Random2,29,6,10,21,4,0,9,False
Random3,29,6,49,5,3,0,6,False
Random4,29,6,6,5,2,0,8,False
Random1,29,7,36,5,3,0,6,False
Random2,29,7,14,4,2,0,9,False
Random3,29,7,43,-6,1,0,6,False
Random4,29,7,19,-6,4,0,8,False
Random1,29,8,30,-6,1,0,6,False
Random2,29,8,32,18,4,0,9,False
Random3,29,8,43,0,2,0,6,False
Random4,29,8,23,0,3,0,8,False
Random1,29,9,30,0,1,0,6,False
Random2,29,9,43,11,4,0,9,False
Random3,29,9,44,1,2,0,6,False
Random4,29,9,27,1,3,0,8,False
Random1,29,10,34,4,2,0,6,False
Random2,29,10,57,14,4,0,9,False
Random3,29,10,38,-6,1,0,6,False
Random4,29,10,31,-6,2,0,8,False
Random1,29,11,25,-9,1,0,6,False
Random2,29,11,60,3,3,0,9,False
Random3,29,11,38,0,2,0,6,False
Random4,29,11,53,0,4,0,8,False
Random1,29,12,23,-2,1,0,6,False
Random2,29,12,60,0,2,0,9,False
Random3,29,12,38,0,2,0,6,False
Random4,29,12,71,0,4,0,8,False
Random1,29,13,29,6,3,0,6,False
Random2,29,13,75,15,4,0,9,False
Random3,29,13,40,2,2,0,6,False
Random4,29,13,64,2,1,0,8,False
Random1,29,14,33,4,3,0,6,False
Random2,29,14,65,-10,1,0,9,False
Random3,29,14,61,21,4,0,6,False
Random4,29,14,65,21,2,0,8,False
Random1,29,15,39,6,3,0,6,False
Random2,29,15,74,9,4,0,9,False
Random3,29,15,61,0,1,0,6,False
Random4,29,15,66,0,2,0,8,False
Random1,29,16,53,14,4,0,6,False
Random2,29,16,76,2,3,0,9,False
Random3,29,16,61,0,1,0,6,False
Random4,29,16,66,0,1,0,8,False
Random1,29,17,58,5,3,0,6,False
Random2,29,17,90,14,4,0,9,False
Random3,29,17,58,-3,1,0,6,False
Random4,29,17,66,-3,2,0,8,False
Random1,29,18,60,2,2,0,6,False
Random2,29,18,80,-10,1,0,9,False
Random3,29,18,68,10,3,0,6,False
Random4,29,18,80,10,4,0,8,False
Random1,29,19,60,0,2,0,6,False
Random2,29,19,72,-8,1,0,9,False
Random3,29,19,91,23,4,0,6,False
Random4,29,19,81,23,3,0,8,False
Random1,29,20,72,12,3,0,6,False
Random2,29,20,62,-10,1,0,9,False
Random3,29,20,91,0,2,0,6,False
Random4,29,20,95,0,4,0,8,False
Random1,29,21,73,1,3,0,6,False
Random2,29,21,83,21,4,0,9,False
Random3,29,21,91,0,2,0,6,False
Random4,29,21,89,0,1,0,8,False
Random1,29,21,99,0,2,0,6,True
Random2,29,21,109,0,2,0,9,True
Random3,29,21,91,26,6,0,7,True
Random4,29,21,105,26,1,0,8,True
Random1,30,1,0,0,2,0,6,False
Random2,30,1,0,0,2,0,9,False
Random3,30,1,-1,-1,1,0,7,False
Random4,30,1,17,-1,4,0,8,False
Random1,30,2,-4,-4,1,0,6,False
Random2,30,2,7,7,3,0,9,False
Random3,30,2,12,13,4,0,7,False
Random4,30,2,17,13,2,0,8,False
Random1,30,3,0,4,2,0,6,False
Random2,30,3,23,16,4,0,9,False
Random3,30,3,2,-10,1,0,7,False
Random4,30,3,23,-10,3,0,8,False
Random1,30,4,4,4,2,0,6,False
Random2,30,4,39,16,4,0,9,False
Random3,30,4,8,6,3,0,7,False
Random4,30,4,13,6,1,0,8,False
Random1,30,5,10,6,3,0,6,False
Random2,30,5,46,7,4,0,9,False
Random3,30,5,11,3,2,0,7,False
Random4,30,5,13,3,1,0,8,False
Random1,30,6,10,0,2,0,6,False
Random2,30,6,46,0,2,0,9,False
Random3,30,6,28,17,4,0,7,False
Random4,30,6,12,17,1,0,8,False
Random1,30,7,22,12,4,0,6,False
Random2,30,7,50,4,3,0,9,False
Random3,30,7,28,0,1,0,7,False
Random4,30,7,12,0,1,0,8,False
Random1,30,8,22,0,2,0,6,False
Random2,30,8,63,13,4,0,9,False
Random3,30,8,22,-6,1,0,7,False
Random4,30,8,21,-6,3,0,8,False
Random1,30,9,22,0,2,0,6,False
Random2,30,9,60,-3,1,0,9,False
Random3,30,9,35,13,4,0,7,False
Random4,30,9,27,13,3,0,8,False
Random1,30,10,26,4,3,0,6,False
Random2,30,10,60,0,2,0,9,False
Random3,30,10,54,19,4,0,7,False
Random4,30,10,20,19,1,0,8,False
Random1,30,11,30,4,3,0,6,False
Random2,30,11,53,-7,1,0,9,False
Random3,30,11,54,0,2,0,7,False
Random4,30,11,39,0,4,0,8,False
Random1,30,12,30,0,1,0,6,False
Random2,30,12,55,2,2,0,9,False
Random3,30,12,57,3,3,0,7,False
Random4,30,12,50,3,4,0,8,False
Random1,30,13,36,6,3,0,6,False
Random2,30,13,59,4,2,0,9,False
Random3,30,13,57,0,1,0,7,False
Random4,30,13,56,0,3,0,8,False
Random1,30,14,26,-10,1,0,6,False
Random2,30,14,68,9,3,0,9,False
Random3,30,14,61,4,2,0,7,False
Random4,30,14,69,4,4,0,8,False
Random1,30,15,26,0,2,0,6,False
Random2,30,15,64,-4,1,0,9,False
Random3,30,15,66,5,3,0,7,False
Random4,30,15,84,5,4,0,8,False
Random1,30,16,33,7,3,0,6,False
Random2,30,16,77,13,4,0,9,False
Random3,30,16,60,-6,1,0,7,False
Random4,30,16,86,-6,2,0,8,False
Random1,30,17,53,20,4,0,6,False
Random2,30,17,69,-8,1,0,9,False
Random3,30,17,64,4,3,0,7,False
Random4,30,17,86,4,2,0,8,False
Random1,30,17,45,-8,1,0,7,True
Random2,30,17,74,5,2,0,9,True
Random3,30,17,69,5,2,0,7,True
Random4,30,17,100,5,4,0,8,True
Random1,31,1,0,0,2,0,7,False
Random2,31,1,20,20,4,0,9,False
Random3,31,1,-5,-5,1,0,7,False
Random4,31,1,1,-5,3,0,8,False
Random1,31,2,-3,-3,1,0,7,False
Random2,31,2,20,0,2,0,9,False
Random3,31,2,-5,0,2,0,7,False
Random4,31,2,20,0,4,0,8,False
Random1,31,3,-1,2,3,0,7,False
Random2,31,3,40,20,4,0,9,False
Random3,31,3,-5,0,2,0,7,False
Random4,31,3,14,0,1,0,8,False
Random1,31,4,-11,-10,1,0,7,False
Random2,31,4,44,4,3,0,9,False
Random3,31,4,-3,2,2,0,7,False
Random4,31,4,34,2,4,0,8,False
Random1,31,5,-1,10,4,0,7,False
Random2,31,5,44,0,1,0,9,False
Random3,31,5,3,6,3,0,7,False
Random4,31,5,34,6,1,0,8,False
Random1,31,6,0,1,3,0,7,False
Random2,31,6,62,18,4,0,9,False
Random3,31,6,0,-3,1,0,7,False
Random4,31,6,34,-3,2,0,8,False
Random1,31,7,-8,-8,1,0,7,False
Random2,31,7,79,17,4,0,9,False
Random3,31,7,6,6,3,0,7,False
Random4,31,7,35,6,2,0,8,False
Random1,31,8,16,24,4,0,7,False
Random2,31,8,69,-10,1,0,9,False
Random3,31,8,8,2,3,0,7,False
Random4,31,8,35,2,2,0,8,False
Random1,31,9,18,2,2,0,7,False
Random2,31,9,63,-6,1,0,9,False
Random3,31,9,23,15,4,0,7,False
Random4,31,9,40,15,3,0,8,False
Random1,31,10,22,4,3,0,7,False
Random2,31,10,64,1,2,0,9,False
Random3,31,10,16,-7,1,0,7,False
Random4,31,10,58,-7,4,0,8,False
Random1,31,11,12,-10,1,0,7,False
Random2,31,11,76,12,3,0,9,False
Random3,31,11,29,13,4,0,7,False
Random4,31,11,59,13,2,0,8,False
Random1,31,12,25,13,4,0,7,False
Random2,31,12,70,-6,1,0,9,False
Random3,31,12,34,5,3,0,7,False
Random4,31,12,63,5,2,0,8,False
Random1,31,13,30,5,2,0,7,False
Random2,31,13,83,13,4,0,9,False
Random3,31,13,27,-7,1,0,7,False
Random4,31,13,68,-7,2,0,8,False
Random1,31,14,34,4,2,0,7,False
Random2,31,14,87,4,2,0,9,False
Random3,31,14,34,7,4,0,7,False
Random4,31,14,69,7,1,0,8,False
Random1,31,15,44,10,4,0,7,False
Random2,31,15,91,4,3,0,9,False
Random3,31,15,34,0,1,0,7,False
Random4,31,15,71,0,2,0,8,False
Random1,31,15,47,3,2,0,7,True
Random2,31,15,104,13,4,0,9,True
Random3,31,15,26,-8,1,0,8,True
Random4,31,15,79,-8,3,0,8,True
Random1,32,1,17,17,4,0,7,False
Random2,32,1,5,5,3,0,9,False
Random3,32,1,-9,-9,1,0,8,False
Random4,32,1,3,-9,2,0,8,False
Random1,32,2,17,0,1,0,7,False
Random2,32,2,9,4,2,0,9,False
Random3,32,2,-3,6,3,0,8,False
Random4,32,2,9,6,3,0,8,False
Random1,32,3,17,26,6,0,7,False
Random2,32,3,25,-10,1,0,9,False
Random3,32,3,23,0,2,0,8,False
Random4,32,3,35,0,2,0,8,False
Random1,32,4,21,4,2,0,7,False
Random2,32,4,40,15,4,0,9,False
Random3,32,4,13,-10,1,0,8,False
Random4,32,4,42,-10,3,0,8,False
Random1,32,5,38,17,4,0,7,False
Random2,32,5,40,0,2,0,9,False
Random3,32,5,17,4,3,0,8,False
Random4,32,5,37,4,1,0,8,False
Random1,32,6,41,3,2,0,7,False
Random2,32,6,44,4,3,0,9,False
Random3,32,6,30,13,4,0,8,False
Random4,32,6,33,13,1,0,8,False
Random1,32,7,63,22,4,0,7,False
Random2,32,7,47,3,3,0,9,False
Random3,32,7,30,0,2,0,8,False
Random4,32,7,24,0,1,0,8,False
Random1,32,8,63,0,2,0,7,False
Random2,32,8,61,14,4,0,9,False
Random3,32,8,29,-1,1,0,8,False
Random4,32,8,27,-1,3,0,8,False
Random1,32,9,67,4,3,0,7,False
Random2,32,9,73,12,4,0,9,False
Random3,32,9,29,0,1,0,8,False
Random4,32,9,27,0,1,0,8,False
Random1,32,10,71,4,2,0,7,False
Random2,32,10,79,6,3,0,9,False
Random3,32,10,29,0,1,0,8,False
Random4,32,10,33,0,3,0,8,False
Random1,32,11,64,-7,1,0,7,False
Random2,32,11,83,4,3,0,9,False
Random3,32,11,29,0,2,0,8,False
Random4,32,11,52,0,4,0,8,False
Random1,32,12,66,2,3,0,7,False
Random2,32,12,84,1,2,0,9,False
Random3,32,12,23,-6,1,0,8,False
Random4,32,12,71,-6,4,0,8,False
Random1,32,13,70,4,3,0,7,False
Random2,32,13,93,9,4,0,9,False
Random3,32,13,23,0,1,0,8,False
Random4,32,13,74,0,2,0,8,False
Random1,32,14,86,16,4,0,7,False
Random2,32,14,92,-1,1,0,9,False
Random3,32,14,24,1,3,0,8,False
Random4,32,14,74,1,2,0,8,False
Random1,32,14,91,5,3,0,7,True
Random2,32,14,101,9,4,0,9,True
Random3,32,14,26,2,2,0,9,True
Random4,32,14,74,2,1,0,8,True
Random1,33,1,3,3,2,0,7,False
Random2,33,1,-6,-6,1,0,9,False
Random3,33,1,15,15,4,0,9,False
Random4,33,1,4,15,3,0,8,False
Random1,33,2,3,0,2,0,7,False
Random2,33,2,14,20,4,0,9,False
Random3,33,2,15,0,2,0,9,False
Random4,33,2,0,0,1,0,8,False
Random1,33,3,3,0,2,0,7,False
Random2,33,3,9,-5,1,0,9,False
Random3,33,3,36,21,4,0,9,False
Random4,33,3,0,21,2,0,8,False
Random1,33,4,6,3,2,0,7,False
Random2,33,4,27,18,4,0,9,False
Random3,33,4,27,-9,1,0,9,False
Random4,33,4,4,-9,3,0,8,False
Random1,33,5,-4,-10,1,0,7,False
Random2,33,5,40,13,4,0,9,False
Random3,33,5,36,9,3,0,9,False
Random4,33,5,8,9,2,0,8,False
Random1,33,6,-4,0,1,0,7,False
Random2,33,6,45,5,3,0,9,False
Random3,33,6,47,11,4,0,9,False
Random4,33,6,8,11,1,0,8,False
Random1,33,7,3,7,3,0,7,False
Random2,33,7,52,7,3,0,9,False
Random3,33,7,49,2,2,0,9,False
Random4,33,7,8,2,1,0,8,False
Random1,33,8,11,8,3,0,7,False
Random2,33,8,52,0,1,0,9,False
Random3,33,8,57,8,3,0,9,False
Random4,33,8,8,8,1,0,8,False
Random1,33,9,15,4,2,0,7,False
Random2,33,9,57,5,3,0,9,False
Random3,33,9,64,7,4,0,9,False
Random4,33,9,8,7,1,0,8,False
Random1,33,10,16,1,2,0,7,False
Random2,33,10,57,0,1,0,9,False
Random3,33,10,65,1,2,0,9,False
Random4,33,10,22,1,4,0,8,False
Random1,33,11,16,0,2,0,7,False
Random2,33,11,50,-7,1,0,9,False
Random3,33,11,79,14,4,0,9,False
Random4,33,11,31,14,3,0,8,False
Random1,33,12,16,0,2,0,7,False
Random2,33,12,67,17,4,0,9,False
Random3,33,12,80,1,3,0,9,False
Random4,33,12,29,1,1,0,8,False
Random1,33,13,20,4,3,0,7,False
Random2,33,13,61,-6,1,0,9,False
Random3,33,13,98,18,4,0,9,False
Random4,33,13,29,18,2,0,8,False
Random1,33,14,21,1,2,0,7,False
Random2,33,14,65,4,3,0,9,False
Random3,33,14,98,0,1,0,9,False
Random4,33,14,40,0,4,0,8,False
Random1,33,15,27,6,3,0,7,False
Random2,33,15,74,9,4,0,9,False
Random3,33,15,99,1,2,0,9,False
Random4,33,15,40,1,1,0,8,False
Random1,33,16,28,1,3,0,7,False
Random2,33,16,74,0,2,0,9,False
Random3,33,16,96,-3,1,0,9,False
Random4,33,16,58,-3,4,0,8,False
Random1,33,17,43,15,4,0,7,False
Random2,33,17,69,-5,1,0,9,False
Random3,33,17,97,1,2,0,9,False
Random4,33,17,63,1,3,0,8,False
Random1,33,17,48,5,3,0,8,True
Random2,33,17,62,-7,1,0,9,True
Random3,33,17,100,3,2,0,9,True
Random4,33,17,78,3,4,0,8,True
Random1,34,1,2,2,2,0,8,False
Random2,34,1,-10,-10,1,0,9,False
Random3,34,1,16,16,4,0,9,False
Random4,34,1,8,16,3,0,8,False
Random1,34,2,2,0,1,0,8,False
Random2,34,2,-7,3,2,0,9,False
Random3,34,2,21,5,3,0,9,False
Random4,34,2,16,5,4,0,8,False
Random1,34,3,9,7,3,0,8,False
Random2,34,3,-11,-4,1,0,9,False
Random3,34,3,21,0,2,0,9,False
Random4,34,3,29,0,4,0,8,False
Random1,34,4,15,6,3,0,8,False
Random2,34,4,-5,6,3,0,9,False
Random3,34,4,24,3,2,0,9,False
Random4,34,4,30,3,1,0,8,False
Random1,34,5,39,24,4,0,8,False
Random2,34,5,-13,-8,1,0,9,False
Random3,34,5,24,0,2,0,9,False
Random4,34,5,30,0,2,0,8,False
Random1,34,6,30,-9,1,0,8,False
Random2,34,6,-13,0,2,0,9,False
Random3,34,6,30,6,3,0,9,False
Random4,34,6,49,6,4,0,8,False
Random1,34,7,37,7,4,0,8,False
Random2,34,7,-9,4,2,0,9,False
Random3,34,7,34,4,2,0,9,False
Random4,34,7,50,4,1,0,8,False
Random1,34,8,58,21,4,0,8,False
Random2,34,8,-6,3,3,0,9,False
Random3,34,8,36,2,2,0,9,False
Random4,34,8,40,2,1,0,8,False
Random1,34,9,77,19,4,0,8,False
Random2,34,9,-12,-6,1,0,9,False
Random3,34,9,36,0,2,0,9,False
Random4,34,9,43,0,3,0,8,False
Random1,34,10,67,-10,1,0,8,False
Random2,34,10,-11,1,2,0,9,False
Random3,34,10,37,1,2,0,9,False
Random4,34,10,67,1,4,0,8,False
Random1,34,11,84,17,4,0,8,False
Random2,34,11,-15,-4,1,0,9,False
Random3,34,11,37,0,2,0,9,False
Random4,34,11,70,0,3,0,8,False
Random1,34,12,99,15,4,0,8,False
Random2,34,12,-22,-7,1,0,9,False
Random3,34,12,41,4,2,0,9,False
Random4,34,12,74,4,2,0,8,False
Random1,34,12,100,1,1,0,8,True
Random2,34,12,-18,4,3,0,10,True
Random3,34,12,44,3,2,0,9,True
Random4,34,12,82,3,4,0,8,True
Random1,35,1,4,4,3,0,8,False
Random2,35,1,16,16,4,0,10,False
Random3,35,1,0,0,2,0,9,False
Random4,35,1,-4,0,1,0,8,False
Random1,35,2,18,14,4,0,8,False
Random2,35,2,17,1,2,0,10,False
Random3,35,2,7,7,3,0,9,False
Random4,35,2,-10,7,1,0,8,False
Random1,35,3,18,0,2,0,8,False
Random2,35,3,8,-9,1,0,10,False
Random3,35,3,7,0,2,0,9,False
Random4,35,3,15,0,4,0,8,False
Random1,35,4,13,-5,1,0,8,False
Random2,35,4,26,18,4,0,10,False
Random3,35,4,8,1,2,0,9,False
Random4,35,4,17,1,3,0,8,False
Random1,35,5,3,-10,1,0,8,False
Random2,35,5,43,17,4,0,10,False
Random3,35,5,10,2,2,0,9,False
Random4,35,5,24,2,3,0,8,False
Random1,35,6,20,17,4,0,8,False
Random2,35,6,39,-4,1,0,10,False
Random3,35,6,10,0,2,0,9,False
Random4,35,6,27,0,3,0,8,False
Random1,35,7,25,5,3,0,8,False
Random2,35,7,47,8,4,0,10,False
Random3,35,7,13,3,2,0,9,False
Random4,35,7,27,3,1,0,8,False
Random1,35,8,45,20,4,0,8,False
Random2,35,8,37,-10,1,0,10,False
Random3,35,8,19,6,3,0,9,False
Random4,35,8,27,6,2,0,8,False
Random1,35,9,47,2,3,0,8,False
Random2,35,9,51,14,4,0,10,False
Random3,35,9,19,0,1,0,9,False
Random4,35,9,27,0,1,0,8,False
Random1,35,10,49,2,3,0,8,False
Random2,35,10,51,0,2,0,10,False
Random3,35,10,15,-4,1,0,9,False
Random4,35,10,45,-4,4,0,8,False
Random1,35,11,56,7,4,0,8,False
Random2,35,11,55,4,2,0,10,False
Random3,35,11,20,5,3,0,9,False
Random4,35,11,45,5,1,0,8,False
Random1,35,12,49,-7,1,0,8,False
Random2,35,12,68,13,4,0,10,False
Random3,35,12,23,3,2,0,9,False
Random4,35,12,52,3,3,0,8,False
Random1,35,13,55,6,3,0,8,False
Random2,35,13,68,0,2,0,10,False
Random3,35,13,36,13,4,0,9,False
Random4,35,13,49,13,1,0,8,False
Random1,35,14,50,-5,1,0,8,False
Random2,35,14,82,14,4,0,10,False
Random3,35,14,37,1,2,0,9,False
Random4,35,14,55,1,3,0,8,False
Random1,35,15,66,16,4,0,8,False
Random2,35,15,78,-4,1,0,10,False
Random3,35,15,37,0,2,0,9,False
Random4,35,15,59,0,3,0,8,False
Random1,35,16,71,5,3,0,8,False
Random2,35,16,80,2,1,0,10,False
Random3,35,16,40,3,2,0,9,False
Random4,35,16,65,3,4,0,8,False
Random1,35,17,73,2,3,0,8,False
Random2,35,17,80,0,1,0,10,False
Random3,35,17,41,1,2,0,9,False
Random4,35,17,78,1,4,0,8,False
Random1,35,18,73,0,1,0,8,False
Random2,35,18,80,0,1,0,10,False
Random3,35,18,42,1,3,0,9,False
Random4,35,18,93,1,4,0,8,False
Random1,35,19,73,0,2,0,8,False
Random2,35,19,84,4,3,0,10,False
Random3,35,19,55,13,4,0,9,False
Random4,35,19,92,13,1,0,8,False
Random1,35,20,76,3,3,0,8,False
Random2,35,20,98,14,4,0,10,False
Random3,35,20,54,-1,1,0,9,False
Random4,35,20,92,-1,2,0,8,False
